"","Word","Count"
"77958","sentence",75
"79113","shower",75
"80585","smoking",75
"81099","solutions",75
"82517","stanford",75
"84074","suicide",75
"86292","testimony",75
"94578","widely",75
"96700","yep",75
"5230","51",74
"9829","amendment",74
"11496","asks",74
"14996","bin",74
"20243","chamber",74
"20469","chase",74
"23663","continuing",74
"24499","covers",74
"27634","desire",74
"28436","dirty",74
"32190","entering",74
"33819","failing",74
"36466","foster",74
"40695","guitar",74
"42187","headquarters",74
"43776","homework",74
"45846","index",74
"47018","irish",74
"52743","linebacker",74
"57115","mess",74
"60444","nashville",74
"65539","parkway",74
"66687","personnel",74
"68523","portion",74
"72130","recommendations",74
"72896","relief",74
"79713","sir",74
"86094","tend",74
"91094","unusual",74
"93597","weapons",74
"10146","andy",73
"10221","angry",73
"14187","bell",73
"14813","bid",73
"16927","breaks",73
"17180","brilliant",73
"19952","celebrity",73
"22844","communication",73
"23207","conduct",73
"23315","confused",73
"29117","dodgers",73
"33001","everywhere",73
"33320","expansion",73
"34979","filing",73
"35920","flying",73
"36371","forms",73
"36496","founder",73
"38506","germany",73
"38747","gilbert",73
"45549","impossible",73
"45591","improvement",73
"45780","increasing",73
"47792","jealous",73
"55333","marine",73
"61523","ninth",73
"66111","peak",73
"67815","plaza",73
"68236","polls",73
"69561","prize",73
"73192","replaced",73
"74311","risks",73
"74835","roof",73
"78599","shed",73
"78819","ship",73
"80193","sleeping",73
"88432","tracks",73
"92508","visits",73
"967","130",72
"2146","1999",72
"9050","albert",72
"11042","argument",72
"13420","basically",72
"13802","beating",72
"20484","chat",72
"24107","corps",72
"27347","denied",72
"35601","flavor",72
"35691","flights",72
"38005","garlic",72
"39531","goods",72
"40450","grove",72
"43819","honest",72
"46221","initially",72
"46421","inspiration",72
"54776","male",72
"58240","mississippi",72
"59174","morris",72
"59325","motor",72
"60619","nbc",72
"63821","operate",72
"64052","organized",72
"65295","pants",72
"66022","payroll",72
"66694","perspective",72
"73142","repair",72
"73391","reservations",72
"74076","ridge",72
"78894","shock",72
"78977","shore",72
"89013","trips",72
"91153","updated",72
"5077","4th",71
"5494","57",71
"5534","58",71
"8056","actors",71
"8367","advanced",71
"17404","brooklyn",71
"19686","category",71
"20412","charity",71
"22503","colleges",71
"22803","commissioners",71
"22956","complaint",71
"31917","encourage",71
"32507","error",71
"33288","exit",71
"33497","extension",71
"34997","filling",71
"35079","finds",71
"37708","gained",71
"39821","graduation",71
"40031","gray",71
"41578","happiness",71
"41909","hat",71
"42344","heavily",71
"44612","hunter",71
"47948","jerseys",71
"48092","jimmy",71
"48271","joining",71
"52179","lesson",71
"59013","moore",71
"65489","paris",71
"65735","passengers",71
"69884","properties",71
"71570","ratings",71
"78205","severe",71
"80496","smell",71
"82665","statements",71
"83866","submitted",71
"84066","suggests",71
"85073","t",71
"85861","tebow",71
"87964","tonights",71
"92000","venture",71
"93263","warren",71
"2360","2014",70
"5103","5000",70
"7914","achieve",70
"8253","administrator",70
"8552","african",70
"8898","airlines",70
"11503","asleep",70
"11618","assistance",70
"11731","ate",70
"15889","bodies",70
"16038","bomb",70
"22482","collective",70
"37442","funeral",70
"38819","gingrich",70
"41318","hamilton",70
"43735","homeowners",70
"44589","hunger",70
"45384","immediate",70
"45562","impressed",70
"46573","intense",70
"46865","investigating",70
"51111","lanes",70
"51567","lay",70
"52682","limits",70
"52825","lions",70
"53194","locations",70
"53682","lounge",70
"54984","manhattan",70
"58982","mood",70
"59856","municipal",70
"60723","necessarily",70
"64326","ourselves",70
"65052","paint",70
"66362","pennsylvania",70
"69980","protest",70
"71418","ranked",70
"72574","refused",70
"73105","rent",70
"73194","replacement",70
"73368","researchers",70
"82784","steel",70
"84335","superintendent",70
"88077","topic",70
"89158","trucks",70
"90190","um",70
"93067","wallace",70
"95456","worker",70
"22616","column",69
"23101","concept",69
"23895","coordinator",69
"24154","corruption",69
"26262","dating",69
"29994","driven",69
"34955","figured",69
"39615","gordon",69
"39785","grace",69
"39992","grateful",69
"44274","hows",69
"45854","indian",69
"48324","jonathan",69
"49849","kiss",69
"58272","mistakes",69
"69423","pride",69
"71490","rarely",69
"71646","raw",69
"73329","requirements",69
"73741","revealed",69
"78390","shall",69
"81038","soldiers",69
"82118","springs",69
"83366","strange",69
"84033","suffering",69
"85941","teens",69
"91456","utah",69
"93056","walks",69
"6647","800",68
"10742","applications",68
"12756","bail",68
"14068","begun",68
"16261","booth",68
"16498","bound",68
"18053","burn",68
"20197","chain",68
"20547","checked",68
"20554","checking",68
"21483","civic",68
"22100","coalition",68
"22777","commerce",68
"23568","consultant",68
"23963","copy",68
"24118","correct",68
"27602","desert",68
"28411","directors",68
"32655","essentially",68
"33081","exact",68
"33421","explore",68
"35462","fla",68
"35837","flow",68
"37026","fried",68
"40357","grocery",68
"43769","hometown",68
"45050","idk",68
"46992","iraq",68
"49734","kinds",68
"50708","kyle",68
"50910","laid",68
"52180","lessons",68
"59097","morgan",68
"63819","opera",68
"69901","proposals",68
"70314","pulling",68
"71205","rail",68
"77485","sector",68
"78145","settlement",68
"82911","stepped",68
"84838","swimming",68
"85491","tape",68
"90521","understanding",68
"91526","v",68
"91668","valuable",68
"93962","wells",68
"95694","wright",68
"9428","allstar",67
"19406","carried",67
"19848","cbs",67
"21861","clinton",67
"23344","congratulations",67
"26738","declared",67
"27049","del",67
"27817","developing",67
"30501","duty",67
"38075","gasoline",67
"39628","gorgeous",67
"40185","greg",67
"42296","hearts",67
"50947","lakes",67
"58304","mitchell",67
"58339","mixed",67
"60833","neighborhoods",67
"61715","noise",67
"65061","painting",67
"65618","participate",67
"67031","phones",67
"69091","prefer",67
"70017","proved",67
"70220","publicly",67
"72206","recreation",67
"72632","registered",67
"73760","revenues",67
"74892","roots",67
"76513","scale",67
"85108","tables",67
"85601","tasting",67
"86051","temperature",67
"93173","wanting",67
"93436","waters",67
"95499","workshop",67
"168","100000",66
"8642","agenda",66
"8895","airline",66
"10000","amy",66
"11750","athlete",66
"18005","burger",66
"22473","collected",66
"22845","communications",66
"26056","danger",66
"26902","defending",66
"31510","elizabeth",66
"32044","engine",66
"36495","founded",66
"37439","fundraising",66
"37714","gains",66
"41681","hardly",66
"42623","henry",66
"44044","horses",66
"54900","managing",66
"61581","nj",66
"66937","phil",66
"67844","pleasure",66
"69197","preparing",66
"69497","print",66
"69537","privacy",66
"72217","recruiting",66
"72414","reelection",66
"72674","regulations",66
"73163","repeatedly",66
"73254","representing",66
"77959","sentenced",66
"79750","sisters",66
"81427","southeast",66
"81985","sponsor",66
"83174","stomach",66
"83542","strikes",66
"83628","structure",66
"85808","teammates",66
"86129","tennessee",66
"86720","theyd",66
"88256","touchdown",66
"88392","toyota",66
"90245","unable",66
"92701","volume",66
"93732","weekends",66
"95551","worries",66
"95800","wtf",66
"2965","250",65
"5674","600",65
"8268","admission",65
"9348","alliance",65
"10802","approve",65
"11035","argue",65
"12726","bags",65
"17538","brunch",65
"19427","carrying",65
"20240","challenging",65
"20269","champions",65
"25519","curious",65
"27367","dennis",65
"27454","depending",65
"27532","derby",65
"29848","drawn",65
"35611","flavors",65
"37899","gang",65
"37979","gardens",65
"39941","granted",65
"47028","iron",65
"48541","juice",65
"49314","ken",65
"66679","personally",65
"68671","posting",65
"70938","quote",65
"71264","raises",65
"71756","re",65
"71763","reaching",65
"71923","reasonable",65
"72008","recalled",65
"72131","recommended",65
"77491","secure",65
"79171","shrimp",65
"84480","surface",65
"88259","touchdowns",65
"89423","tune",65
"89946","types",65
"90158","ultimate",65
"91475","utility",65
"91534","va",65
"95013","wishes",65
"12275","awareness",64
"13462","bass",64
"14069","behalf",64
"15497","blessed",64
"18781","campaigns",64
"18820","canada",64
"20588","cheers",64
"21365","circuit",64
"22932","competing",64
"27643","desk",64
"27727","detectives",64
"30128","drunk",64
"31635","emails",64
"31918","encouraged",64
"32047","engineering",64
"32873","evans",64
"33312","expand",64
"33450","exposed",64
"35843","flowers",64
"36228","forecast",64
"36729","franklin",64
"45595","improving",64
"52377","liberty",64
"52521","lifetime",64
"58359","mixture",64
"58772","mondays",64
"59972","musicians",64
"63346","olive",64
"63783","opener",64
"65617","participants",64
"68738","potatoes",64
"73319","requested",64
"77300","sean",64
"81135","somehow",64
"83234","stops",64
"84586","suspects",64
"87933","tone",64
"88512","trained",64
"88870","trials",64
"89711","twin",64
"96405","y",64
"4351","3rd",63
"6856","85",63
"10744","applied",63
"11253","arrive",63
"11851","attempted",63
"11930","auction",63
"18887","candy",63
"19226","careful",63
"20564","checks",63
"21159","chrysler",63
"24659","craig",63
"27815","developer",63
"28477","disaster",63
"29329","donated",63
"31423","electronic",63
"31483","eligible",63
"33917","fallen",63
"38868","girlfriend",63
"47250","italy",63
"49655","killer",63
"51723","lease",63
"55868","matthew",63
"57982","minister",63
"63262","oklahoma",63
"63862","opponent",63
"66312","pending",63
"67653","planet",63
"67720","platform",63
"72810","rejected",63
"73448","resolution",63
"79416","signature",63
"82963","steven",63
"83558","strip",63
"83633","struggle",63
"84433","supports",63
"88463","tradition",63
"88507","trails",63
"88710","traveling",63
"92285","viewers",63
"94134","wet",63
"94270","wheel",63
"3508","3000",62
"10542","antonio",62
"12807","baker",62
"13547","batting",62
"17412","brooks",62
"18282","buyers",62
"18436","cable",62
"19880","cd",62
"22524","collins",62
"23777","conversations",62
"24609","crack",62
"24990","criticism",62
"26257","dates",62
"26743","decline",62
"27674","dessert",62
"28289","dimora",62
"28750","dispute",62
"30054","dropping",62
"30637","eagles",62
"38108","gate",62
"42699","heritage",62
"42721","hero",62
"44553","humor",62
"45312","images",62
"47193","israel",62
"47838","jefferson",62
"52868","lisa",62
"52904","lists",62
"53813","lowest",62
"55739","masters",62
"56885","memphis",62
"60728","neck",62
"61753","nomination",62
"63971","orchestra",62
"64532","outstanding",62
"64830","ownership",62
"67216","pie",62
"68708","posts",62
"69118","pregnant",62
"71769","reaction",62
"72843","relations",62
"73583","resume",62
"73792","reviews",62
"74884","root",62
"75798","saints",62
"77148","screening",62
"78144","settled",62
"81240","soo",62
"82429","stake",62
"83961","succeed",62
"84562","survive",62
"88321","tours",62
"90824","unlikely",62
"91154","updates",62
"91368","usc",62
"94693","wildlife",62
"95436","wore",62
"481","10th",61
"8270","admit",61
"11791","atmosphere",61
"11853","attempts",61
"22584","colors",61
"22922","compensation",61
"23708","contrast",61
"23721","contributions",61
"24396","countrys",61
"26550","dean",61
"26881","defeat",61
"28591","discussions",61
"28678","dismissed",61
"29817","dramatic",61
"30334","dumb",61
"32031","engaged",61
"32229","entrance",61
"32377","equal",61
"32654","essential",61
"33334","expecting",61
"33936","false",61
"35438","fixed",61
"38117","gathered",61
"39811","grades",61
"47959","jessica",61
"50742","lab",61
"51259","larry",61
"51345","lately",61
"53205","locker",61
"54168","luxury",61
"54283","mac",61
"55945","max",61
"62050","normally",61
"62901","odd",61
"62911","odds",61
"65734","passenger",61
"66523","perfectly",61
"67188","pickup",61
"69514","priority",61
"70295","pujols",61
"73253","represented",61
"74498","rob",61
"74735","rolled",61
"74979","ross",61
"75432","rural",61
"81540","spain",61
"82698","stations",61
"84337","superior",61
"84543","surrounded",61
"87226","thus",61
"87606","titles",61
"88686","trash",61
"88928","tries",61
"91307","urged",61
"2121","1990s",60
"2140","1997",60
"3979","350",60
"5993","66",60
"6060","68",60
"6299","72",60
"7348","99",60
"7466","aaron",60
"8522","affordable",60
"10810","apps",60
"12148","av",60
"16144","boo",60
"19765","causes",60
"21680","cleaning",60
"21823","climate",60
"22980","complicated",60
"23496","consistent",60
"27141","deliver",60
"29642","dow",60
"31408","electricity",60
"32614","espn",60
"33371","experiences",60
"33769","factors",60
"34333","favorites",60
"35113","fingers",60
"36480","foul",60
"37933","gap",60
"38712","gifts",60
"42020","hawaii",60
"42220","healthcare",60
"49553","kicked",60
"52554","lighting",60
"53204","locked",60
"58030","minority",60
"58948","monthly",60
"60332","nancy",60
"61254","nhl",60
"62494","nursing",60
"63301","oldest",60
"67198","pics",60
"67707","plastic",60
"69838","promote",60
"69941","prospects",60
"71424","ranks",60
"73161","repeat",60
"76614","scenes",60
"76679","scheme",60
"81696","species",60
"82763","steal",60
"84412","supplies",60
"84729","swear",60
"93478","wave",60
"8252","administrative",59
"8688","aging",59
"10755","appointment",59
"13998","beers",59
"15580","blocked",59
"17592","bryant",59
"19006","capable",59
"19290","carlos",59
"19768","causing",59
"21953","cloud",59
"22470","colleagues",59
"23059","computers",59
"23544","constitutional",59
"24791","creation",59
"24826","credits",59
"29097","document",59
"32692","estimate",59
"33278","exist",59
"33381","expert",59
"33785","faculty",59
"36411","forth",59
"36697","francis",59
"38118","gathering",59
"39948","grants",59
"44106","hosting",59
"45025","identify",59
"45836","independence",59
"46876","investments",59
"48013","jewelry",59
"48259","johns",59
"49265","keith",59
"54722","maker",59
"55680","massachusetts",59
"59484","mph",59
"60358","nap",59
"60414","narrow",59
"62438","nuggets",59
"65191","pan",59
"68032","pocket",59
"69702","professionals",59
"69881","proper",59
"70911","quit",59
"72381","reduction",59
"72629","regions",59
"73637","retire",59
"75463","russell",59
"77546","seeds",59
"79396","sight",59
"81159","sometime",59
"82705","statistics",59
"83714","studying",59
"84271","sunshine",59
"84563","survived",59
"86279","tested",59
"87331","ties",59
"89438","tunnel",59
"89629","tweeted",59
"2144","1998",58
"5842","630",58
"7992","acres",58
"8549","afraid",58
"9887","amid",58
"10198","anger",58
"11631","associate",58
"12573","backing",58
"16140","bonus",58
"20430","charlotte",58
"21069","chosen",58
"23803","convinced",58
"25174","cruise",58
"27065","delay",58
"27688","destination",58
"28166","dig",58
"28684","disney",58
"29772","drafted",58
"32045","engineer",58
"32050","engineers",58
"32217","entirely",58
"32315","epic",58
"33314","expanded",58
"33853","fairly",58
"37437","fundraiser",58
"40597","guards",58
"41402","handed",58
"41624","harbor",58
"42395","heels",58
"42912","hide",58
"43317","historical",58
"45242","illness",58
"45852","india",58
"46228","initiative",58
"46558","intelligence",58
"46916","involvement",58
"51061","landed",58
"51430","laughing",58
"51889","legacy",58
"55420","marks",58
"59300","motion",58
"60828","neighbor",58
"62130","nose",58
"64889","pa",58
"66592","permanent",58
"66675","personality",58
"67470","pirates",58
"67512","pitched",58
"69620","proceeds",58
"69732","profits",58
"69977","protein",58
"74520","roberts",58
"78973","shops",58
"79077","shoutout",58
"83918","substantial",58
"83946","suburban",58
"84474","surely",58
"85875","technical",58
"86634","theory",58
"88987","triple",58
"92415","vintage",58
"2135","1996",57
"8254","administrators",57
"8422","advisory",57
"9143","alert",57
"10732","apples",57
"11607","assigned",57
"11896","attractive",57
"12267","awarded",57
"13756","beans",57
"15787","blvd",57
"20862","chill",57
"20926","chips",57
"23151","concrete",57
"23616","contemporary",57
"23740","controversial",57
"23827","cooked",57
"25488","cups",57
"26846","deeply",57
"27610","deserves",57
"28546","discount",57
"30000","drives",57
"30574","dying",57
"31085","educational",57
"31447","elements",57
"31709","emerged",57
"37068","fries",57
"37827","gambling",57
"39341","goin",57
"39519","goodnight",57
"43033","highlight",57
"43037","highlights",57
"43259","hip",57
"47269","item",57
"49047","kasich",57
"57285","meyer",57
"59945","museums",57
"65874","patrol",57
"67719","plates",57
"70019","proven",57
"70435","pure",57
"72047","reception",57
"73223","reportedly",57
"73331","requiring",57
"74755","rolls",57
"76037","sanchez",57
"76100","sandwich",57
"77648","select",57
"80872","socalled",57
"81170","somewhat",57
"83606","strongly",57
"85952","teeth",57
"86737","thick",57
"87018","threatened",57
"87977","tons",57
"91699","vancouver",57
"93704","wednesdays",57
"95000","wisdom",57
"96324","xd",57
"9943","amounts",56
"10336","annually",56
"12332","aww",56
"12596","backs",56
"13506","bathroom",56
"13809","beats",56
"20217","chairs",56
"20709","chest",56
"21422","cited",56
"24595","crab",56
"25093","crossing",56
"25161","crucial",56
"26098","danny",56
"26689","decent",56
"26842","deeper",56
"27067","delayed",56
"27726","detective",56
"27816","developers",56
"27968","diagnosed",56
"29323","donald",56
"32253","entry",56
"33770","factory",56
"34522","feelings",56
"35914","flyers",56
"37788","gallon",56
"39302","gods",56
"40278","grilled",56
"41407","handful",56
"43858","honored",56
"43934","hoped",56
"45535","importance",56
"45865","indicated",56
"46127","informed",56
"46137","infrastructure",56
"46647","interior",56
"48016","jewish",56
"52021","lemon",56
"54194","lying",56
"56666","meets",56
"64360","outcome",56
"65330","papers",56
"66078","pdt",56
"67837","pleased",56
"69264","presents",56
"69584","probation",56
"69678","productive",56
"69818","prom",56
"69830","promises",56
"70689","qualified",56
"71398","randy",56
"72676","regulators",56
"72962","remarkable",56
"73579","resulted",56
"75443","rushed",56
"76402","saving",56
"77888","senator",56
"81133","someday",56
"81280","sophomore",56
"82217","squad",56
"84594","suspension",56
"86397","thankful",56
"87186","thunder",56
"87750","todd",56
"88949","trillion",56
"89925","tyler",56
"90790","universities",56
"97371","zimmerman",56
"7245","95",55
"8383","adventure",55
"11856","attendance",55
"12180","avengers",55
"16171","booked",55
"19227","carefully",55
"19410","carries",55
"20107","certified",55
"24437","courses",55
"27517","depth",55
"30310","duke",55
"31100","edward",55
"33022","evil",55
"33316","expanding",55
"33488","extend",55
"35061","financing",55
"35352","fitness",55
"38232","gear",55
"41257","halloween",55
"42543","helpful",55
"43577","holes",55
"44974","icon",55
"45062","idol",55
"46726","interstate",55
"46741","interviewed",55
"51547","lawrence",55
"52528","lift",55
"53909","lt",55
"55523","marshall",55
"56013","mayors",55
"62214","noting",55
"66341","penn",55
"66691","persons",55
"68846","powers",55
"68943","pray",55
"68945","prayer",55
"69165","premium",55
"69468","prince",55
"72117","recognized",55
"75470","russian",55
"76964","scientists",55
"77318","searching",55
"77497","securities",55
"79425","significantly",55
"79464","silent",55
"79551","simon",55
"81499","spa",55
"82608","starters",55
"82739","stays",55
"83233","stopping",55
"86132","tennis",55
"86255","terry",55
"87149","thrown",55
"87154","thru",55
"87345","tiger",55
"89506","turner",55
"93102","walmart",55
"96813","yoga",55
"10373","answered",54
"10690","appeals",54
"13951","bee",54
"16094","bone",54
"16692","brad",54
"16705","brady",54
"18258","button",54
"18562","cal",54
"20911","chip",54
"21888","clock",54
"26728","deck",54
"28586","discussed",54
"29914","dressed",54
"32887","eve",54
"34063","fantasy",54
"36444","forum",54
"41230","halftime",54
"43584","holidays",54
"45304","ima",54
"45593","improvements",54
"46443","installed",54
"46860","invest",54
"46985","iran",54
"47551","jam",54
"48678","jurors",54
"49580","kidding",54
"52713","linda",54
"53121","loaded",54
"57373","michelle",54
"57966","minimum",54
"58442","mo",54
"58994","moon",54
"64022","oregons",54
"64244","osu",54
"64715","overseas",54
"65045","painful",54
"66024","pays",54
"67320","pilot",54
"68952","praying",54
"69376","prevention",54
"69790","projected",54
"70466","purple",54
"74507","robbery",54
"75076","rounds",54
"75902","salmon",54
"78272","sf",54
"81986","sponsored",54
"82185","spurs",54
"84388","supervisor",54
"86053","temperatures",54
"90103","uh",54
"90613","unexpected",54
"95535","worldwide",54
"97036","yr",54
"716","11th",53
"6025","67",53
"7184","930",53
"12546","backed",53
"15203","bite",53
"15519","blind",53
"17274","broadcast",53
"17769","buffalo",53
"18993","canyon",53
"23519","conspiracy",53
"23835","cookies",53
"24496","covering",53
"26897","defendants",53
"27508","depression",53
"28443","disabled",53
"29620","douglas",53
"30236","duck",53
"31364","elderly",53
"34265","fathers",53
"35053","finances",53
"36363","formed",53
"36793","fred",53
"36948","frequently",53
"37205","frozen",53
"40157","greens",53
"40768","guns",53
"43744","homers",53
"44190","household",53
"45922","indoor",53
"53296","logo",53
"55765","matches",53
"55959","maximum",53
"56614","medium",53
"60503","nationally",53
"63876","opposite",53
"64946","packers",53
"65872","patriots",53
"70808","questioned",53
"72666","regularly",53
"73411","residence",53
"73499","responding",53
"74205","riley",53
"75047","rough",53
"76538","scandal",53
"76592","scary",53
"77815","sells",53
"78143","settle",53
"78408","shame",53
"82686","statewide",53
"82755","steady",53
"83443","stream",53
"87474","timing",53
"88766","treasury",53
"93594","weapon",53
"95001","wise",53
"2155","19th",52
"6790","83",52
"7830","accomplished",52
"9120","aldridge",52
"9554","alright",52
"12194","averaging",52
"12620","backup",52
"13389","baseman",52
"15364","blake",52
"16945","breath",52
"18296","buzz",52
"19010","capacity",52
"21386","circumstances",52
"21629","classroom",52
"21657","clay",52
"21667","clayton",52
"21702","cleared",52
"21873","clippers",52
"23532","constantly",52
"23543","constitution",52
"27585","describe",52
"27710","detailed",52
"28141","differences",52
"28951","divorce",52
"29099","documentary",52
"32200","entertaining",52
"33258","exhibition",52
"36664","frame",52
"37961","garcia",52
"38342","generate",52
"39935","granite",52
"40577","guarantee",52
"41438","handling",52
"43118","hike",52
"43862","honors",52
"44096","hosted",52
"44464","hughes",52
"46862","investigate",52
"47526","jake",52
"51606","lazy",52
"52053","length",52
"53068","llc",52
"53533","loose",52
"57097","mesa",52
"58718","momentum",52
"60859","nelson",52
"60985","networks",52
"61113","newly",52
"63156","ohios",52
"65771","pasta",52
"66603","permit",52
"66768","pete",52
"66772","peters",52
"66970","phillips",52
"67120","piano",52
"68794","pour",52
"69509","priorities",52
"72398","reed",52
"72468","reference",52
"73108","rental",52
"73215","reply",52
"73416","residential",52
"78710","sheriff",52
"83240","storage",52
"83864","submit",52
"86768","thin",52
"88446","traded",52
"89731","twist",52
"90347","uncle",52
"92431","violations",52
"93276","wars",52
"94454","whitney",52
"97310","zero",52
"729","120",51
"6469","76",51
"7517","abc",51
"8063","acts",51
"8737","agriculture",51
"10170","angel",51
"11127","armed",51
"12190","averaged",51
"12303","awful",51
"13402","bases",51
"14454","berkeley",51
"17985","burden",51
"18067","burning",51
"18072","burns",51
"19623","casual",51
"19933","ceiling",51
"20427","charlie",51
"21438","citizen",51
"23716","contribute",51
"24901","crews",51
"25952","damaged",51
"30365","duncan",51
"30723","earthquake",51
"30734","ease",51
"31036","edition",51
"32553","escape",51
"32665","establish",51
"35101","finger",51
"42363","heck",51
"43371","hitter",51
"43870","hood",51
"44013","horrible",51
"44673","hurts",51
"46895","invite",51
"47605","jane",51
"50060","knocked",51
"52363","liberal",51
"53179","locally",51
"53677","louisville",51
"54262","ma",51
"54333","machines",51
"55118","manufacturers",51
"57247","mets",51
"57305","mg",51
"57898","minds",51
"60464","nasty",51
"63997","ordinance",51
"69157","premiere",51
"69185","prep",51
"69850","prompted",51
"69882","properly",51
"69938","prospect",51
"70491","pursue",51
"71361","ranch",51
"74689","roger",51
"74803","romneys",51
"75147","royal",51
"76397","saves",51
"79948","ski",51
"81102","solve",51
"81384","sounded",51
"81963","spoken",51
"84251","sunny",51
"84570","susan",51
"84579","sushi",51
"84879","switch",51
"85625","tattoo",51
"86649","therapy",51
"86996","thousand",51
"88514","trainer",51
"88522","trains",51
"88905","trick",51
"89721","twins",51
"92283","viewed",51
"95292","woo",51
"293","1030",50
"2082","1980s",50
"4313","3d",50
"9158","alexander",50
"10681","apparent",50
"11891","attract",50
"12083","autism",50
"12454","babe",50
"12805","baked",50
"13440","basket",50
"13490","bat",50
"13542","battery",50
"17702","bucks",50
"18691","calm",50
"18765","cameron",50
"19543","casinos",50
"20653","chen",50
"21921","closely",50
"22196","cocktail",50
"22704","comic",50
"22732","command",50
"23037","compromise",50
"23137","conclusion",50
"23291","conflict",50
"23874","cooper",50
"26953","definition",50
"27440","departure",50
"32741","ethics",50
"33190","excuse",50
"34293","fault",50
"34500","feedback",50
"35307","fisher",50
"35777","floors",50
"36218","forcing",50
"39817","graduated",50
"45692","incentives",50
"52793","links",50
"53557","lopez",50
"54006","luke",50
"54660","maintenance",50
"54898","managers",50
"56532","medal",50
"57818","mills",50
"58100","mirror",50
"59511","mrs",50
"63822","operated",50
"65643","partly",50
"66912","phase",50
"69270","preserve",50
"69669","producers",50
"72036","receivers",50
"73251","representative",50
"73472","resource",50
"74530","robin",50
"74605","rockies",50
"75397","runner",50
"75846","salaries",50
"78663","shelter",50
"79410","signal",50
"79487","silly",50
"79577","simpson",50
"83547","string",50
"84753","sweep",50
"84998","symptoms",50
"88706","traveled",50
"88777","treats",50
"92004","venue",50
"92758","voter",50
"92877","wade",50
"92960","waited",50
"93239","warned",50
"1297","1500",49
"5659","5th",49
"6341","73",49
"6822","84",49
"7494","abandoned",49
"8844","aimed",49
"10751","appointed",49
"11242","arrests",49
"15496","bless",49
"16439","bottles",49
"17141","briefly",49
"17680","buckeyes",49
"20235","challenged",49
"20258","champagne",49
"22807","commit",49
"23574","consulting",49
"23731","controlled",49
"24993","criticized",49
"27148","delivery",49
"27455","depends",49
"32988","everyones",49
"33455","exposure",49
"37225","frustrated",49
"40578","guaranteed",49
"42037","hawks",49
"43399","hm",49
"44580","hundred",49
"47817","jeans",49
"49567","kicks",49
"50747","label",49
"52515","lifestyle",49
"52529","lifted",49
"54729","makeup",49
"55269","margin",49
"57757","mill",49
"58539","modest",49
"60978","networking",49
"61162","newspapers",49
"62792","obtained",49
"64039","organic",49
"66975","philly",49
"69139","preliminary",49
"69864","proof",49
"70356","punch",49
"70617","qb",49
"72380","reducing",49
"73828","revolution",49
"74075","rides",49
"74375","rivers",49
"74492","roasted",49
"78488","shareholders",49
"82058","spotted",49
"85487","tap",49
"85909","ted",49
"85991","telephone",49
"86660","therefore",49
"87019","threatening",49
"87832","toll",49
"91474","utilities",49
"93458","watson",49
"839","125",48
"7916","achievement",48
"8058","actress",48
"8551","africa",48
"8590","afterward",48
"10268","ankle",48
"10586","anytime",48
"12821","baking",48
"13078","banking",48
"13134","barbara",48
"13697","bday",48
"14258","belt",48
"16332","boring",48
"18823","canadian",48
"19414","carroll",48
"19670","catching",48
"20290","chandler",48
"21116","christies",48
"22476","collecting",48
"22635","combat",48
"22664","comeback",48
"24787","creates",48
"25080","crossed",48
"25314","ct",48
"25618","custody",48
"26895","defend",48
"29375","donors",48
"30944","economists",48
"32407","equity",48
"34135","farms",48
"35035","finale",48
"37394","fulltime",48
"37431","funded",48
"37950","garbage",48
"40430","grounds",48
"41796","harrison",48
"43349","hitchcock",48
"45962","indy",48
"46309","innovative",48
"46570","intended",48
"51070","landing",48
"52783","linked",48
"57867","min",48
"64502","outs",48
"66011","payne",48
"71905","rear",48
"72075","recipes",48
"72129","recommendation",48
"72481","referring",48
"72534","reforms",48
"72990","remind",48
"74093","ridiculous",48
"74348","rival",48
"74666","rodriguez",48
"75477","russo",48
"78295","sgt",48
"79965","skill",48
"81245","sooner",48
"81661","speaks",48
"84530","surprising",48
"85444","tank",48
"88495","trailer",48
"88892","tribute",48
"89112","troubled",48
"89137","troy",48
"90782","universal",48
"90807","unknown",48
"93683","websites",48
"95652","wrap",48
"95654","wrapped",48
"2131","1994",47
"4525","415",47
"5316","530",47
"6184","700",47
"10317","announce",47
"11040","arguing",47
"11593","assessment",47
"16216","boom",47
"18128","busch",47
"18762","cameras",47
"18785","campbell",47
"18844","canceled",47
"19985","celtics",47
"20626","chefs",47
"21008","cholesterol",47
"21783","clevelands",47
"21797","click",47
"22694","comfort",47
"22951","complained",47
"25231","cruz",47
"27630","designs",47
"27709","detail",47
"29037","dna",47
"31792","emotions",47
"33397","explains",47
"33561","extreme",47
"35760","flood",47
"35826","flour",47
"40301","grind",47
"44023","horror",47
"46307","innovation",47
"46400","insisted",47
"46917","involves",47
"47157","islands",47
"48257","johnny",47
"49467","keys",47
"50138","kobe",47
"51205","laptop",47
"52284","levy",47
"54856","mama",47
"55079","mans",47
"57597","midwest",47
"61096","newest",47
"62489","nurse",47
"62810","occasionally",47
"63906","optimistic",47
"64094","orioles",47
"67828","pleasant",47
"67901","plot",47
"68737","potato",47
"68809","poverty",47
"69245","prescription",47
"73848","reward",47
"77069","scottsdale",47
"79774","sits",47
"82017","sporting",47
"82547","starbucks",47
"83264","storms",47
"83544","striking",47
"84022","sued",47
"88821","trending",47
"88889","tribune",47
"90598","unemployed",47
